student_id,gpa,skills,reservation,rural,gender,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6
S00297,5.6,python;cloud;communication;sql,ST,1,F,I014,I057,I048,I022,I050,I056
S00298,7.56,analysis;manufacturing,SC,1,F,I009,I042,I057,I030,I049,I033
S00299,6.35,design;python;manufacturing,GEN,1,M,I033,I023,I031,I010,I049,I038
S00300,6.51,sql;communication;python;ml,ST,1,M,I042,I027,I051,I031,I017,I048
S00301,7.05,python;cloud;frontend;ml;backend,OBC,0,M,I055,I048,I011,I014,I004,I023
S00302,6.17,design;analysis;writing,GEN,0,M,I002,I011,I049,I041,I026,I058
S00303,6.76,excel;analysis;financial_modeling,OBC,0,M,I011,I053,I046,I031,I015,I056
S00304,6.09,autocad;seo;cloud,GEN,0,F,I009,I040,I035,I057,I045,I003
S00305,6.42,cloud;java,GEN,1,M,I018,I052,I048,I023,I015,I054
S00306,7.76,communication;excel;sql;ml,GEN,0,F,I020,I057,I015,I053,I038,I011
S00307,7.1,analysis;design,OBC,0,M,I006,I030,I018,I037,I038,I056
S00308,7.75,construction_management;sql;cloud,OBC,1,F,I005,I012,I055,I036,I015,I028
S00309,6.34,cad_modelling;manufacturing;autocad;cloud;python,GEN,1,F,I001,I051,I018,I027,I043,I056
S00310,7.57,design;excel,ST,0,M,I043,I037,I053,I054,I036,I018
S00311,5.37,java;surveying;python;manufacturing,GEN,1,F,I051,I036,I012,I049,I015,I055
S00312,7.05,excel;sql;presentation,OBC,0,M,I042,I052,I005,I057,I049,I056
S00313,7.64,networking;excel;seo;financial_modeling,OBC,1,M,I008,I051,I052,I055,I050,I026
S00314,5.34,seo;design,GEN,0,M,I040,I049,I041,I022,I045,I054
S00315,6.35,design;frontend,OBC,1,M,I005,I011,I013,I014,I017,I057
S00316,7.05,backend;autocad,GEN,1,F,I023,I043,I048,I053,I038,I041
S00317,8.01,ml;presentation;backend;manufacturing,GEN,1,F,I046,I058,I044,I014,I040,I015
S00318,6.42,writing;cad_modelling;sql;social_media,GEN,0,O,I040,I024,I028,I030,I041,I014
S00319,7.53,frontend;cloud;ml;seo,GEN,0,M,I055,I046,I052,I050,I057,I026
S00320,8.44,cloud;surveying;pcb_design;networking,GEN,0,F,I046,I053,I052,I015,I009,I055
S00321,7.58,networking;presentation;analysis;python;backend,OBC,0,M,I054,I027,I023,I035,I041,I017
S00322,6.8,manufacturing;frontend,OBC,0,F,I024,I037,I055,I058,I006,I052
S00323,7.37,analysis;networking;pcb_design,GEN,0,F,I008,I004,I054,I023,I042,I036
S00324,6.4,python;seo;cloud;sql;java,SC,1,M,I060,I052,I038,I058,I044,I029
S00325,7.09,networking;sql;java;writing,OBC,0,M,I007,I036,I050,I029,I005,I030
S00326,6.84,presentation;social_media;seo,GEN,0,M,I043,I020,I050,I029,I039,I028
S00327,7.34,sql;cloud;networking,ST,1,M,I051,I056,I011,I002,I028,I048
S00328,6.59,analysis;java,ST,1,M,I042,I050,I023,I017,I058,I035
S00329,7.39,analysis;sql;ml;frontend;social_media,GEN,0,M,I026,I002,I010,I011,I044,I043
S00330,6.58,sql;excel;financial_modeling,GEN,0,F,I044,I054,I052,I039,I051,I058
S00331,7.87,seo;communication;design,ST,1,F,I043,I054,I058,I035,I039,I032
S00332,6.67,python;backend;manufacturing;construction_management;social_media,GEN,0,M,I007,I058,I036,I042,I023,I055
S00333,4.96,seo;social_media;communication;excel;java,GEN,0,O,I012,I033,I050,I058,I052,I056
S00334,5.99,communication;presentation;financial_modeling;social_media,GEN,1,M,I035,I057,I058,I039,I013,I036
S00335,7.02,design;seo;writing,OBC,1,F,I012,I014,I045,I010,I008,I052
S00336,8.68,manufacturing;analysis,GEN,0,M,I009,I036,I055,I003,I015,I048
S00337,7.83,networking;pcb_design;python;cad_modelling;construction_management,GEN,0,M,I026,I055,I039,I031,I038,I058
S00338,4.79,communication;excel,GEN,0,F,I042,I035,I059,I033,I006,I018
S00339,5.52,design;excel;presentation;python;cad_modelling,GEN,1,M,I012,I044,I058,I031,I032,I043
S00340,8.14,excel;seo;ml;cad_modelling;networking,OBC,0,M,I029,I022,I004,I060,I034,I018
S00341,7.63,design;presentation,GEN,0,F,I022,I036,I041,I016,I034,I045
S00342,9.27,networking;frontend;social_media;sql;cad_modelling,SC,0,F,I058,I016,I036,I018,I051,I054
S00343,6.54,analysis;excel;communication,SC,1,M,I011,I017,I020,I054,I037,I042
S00344,6.15,design;pcb_design,GEN,0,F,I008,I055,I010,I044,I056,I034
S00345,7.07,java;python,OBC,0,M,I055,I018,I011,I052,I025,I042
S00346,6.52,sql;presentation,GEN,0,F,I015,I050,I011,I042,I037,I020
S00347,8.04,analysis;cad_modelling,GEN,1,F,I004,I031,I046,I050,I056,I049
S00348,6.49,analysis;financial_modeling;manufacturing,SC,0,F,I045,I046,I056,I052,I031,I003
S00349,6.73,design;manufacturing;autocad,OBC,0,F,I028,I035,I051,I042,I025,I050
S00350,6.02,analysis;pcb_design,GEN,1,M,I038,I051,I052,I048,I011,I044
S00351,7.76,presentation;analysis,GEN,0,F,I015,I033,I031,I054,I043,I003
S00352,6.08,design;autocad;manufacturing;presentation;communication,GEN,0,M,I001,I057,I011,I051,I036,I049
S00353,7.41,analysis;sql;networking,SC,1,F,I035,I060,I021,I049,I034,I032
S00354,8.88,seo;excel;networking,GEN,1,F,I012,I051,I050,I020,I010,I006
S00355,5.22,presentation;pcb_design,SC,0,F,I043,I045,I023,I031,I029,I058
S00356,8.5,excel;presentation;sql,SC,0,M,I035,I058,I039,I021,I029,I036
S00357,7.28,java;sql;networking;communication;cloud,GEN,0,M,I055,I015,I036,I014,I011,I056
S00358,5.87,manufacturing;frontend;communication;pcb_design,GEN,0,M,I008,I054,I042,I048,I018,I060
S00359,7.11,presentation;sql,GEN,0,M,I015,I057,I010,I028,I003,I037
S00360,7.73,social_media;sql;construction_management,GEN,0,M,I040,I021,I053,I052,I042,I044
S00361,6.21,presentation;financial_modeling;autocad,GEN,0,M,I020,I052,I057,I056,I045,I030
S00362,7.47,ml;cloud;backend;financial_modeling,GEN,0,F,I048,I010,I038,I058,I049,I046
S00363,8.59,design;autocad;cad_modelling,GEN,0,M,I006,I036,I043,I042,I056,I039
S00364,6.49,manufacturing;presentation;sql;ml;analysis,GEN,0,F,I007,I055,I023,I043,I036,I048
S00365,6.01,design;communication,GEN,0,F,I049,I001,I011,I014,I036,I050
S00366,6.87,design;manufacturing;java;python;networking,ST,0,M,I033,I011,I002,I058,I055,I017
S00367,7.06,writing;java,GEN,0,M,I040,I052,I036,I037,I003,I018
S00368,8.09,sql;financial_modeling;presentation;ml;cad_modelling,GEN,1,F,I020,I034,I039,I051,I057,I056
S00369,6.84,networking;analysis,GEN,0,M,I060,I036,I014,I051,I039,I043
S00370,6.57,social_media;seo;construction_management;writing;manufacturing,SC,1,F,I049,I054,I055,I045,I021,I052
S00371,5.99,presentation;cloud,GEN,0,O,I015,I030,I014,I054,I056,I003
S00372,5.35,financial_modeling;pcb_design;construction_management;social_media,GEN,0,M,I010,I011,I004,I057,I054,I058
S00373,5.71,presentation;communication,GEN,0,F,I022,I051,I050,I052,I039,I055
S00374,5.7,frontend;java;design;ml;backend,ST,0,F,I056,I029,I051,I028,I046,I013
S00375,6.74,analysis;java;python;pcb_design,GEN,1,M,I028,I057,I009,I024,I058,I014
S00376,5.5,python;networking;writing;presentation,GEN,1,F,I033,I056,I001,I021,I040,I057
S00377,4.3,design;ml;sql;cad_modelling;writing,OBC,0,F,I028,I031,I051,I056,I040,I041
S00378,6.95,excel;design;communication;sql,GEN,1,F,I029,I055,I019,I039,I011,I052
S00379,8.85,presentation;social_media;surveying,GEN,1,F,I043,I049,I051,I039,I018,I025
S00380,8.13,java;ml;presentation;social_media;pcb_design,OBC,0,M,I057,I031,I041,I052,I054,I042
S00381,6.73,seo;financial_modeling;excel;design;autocad,GEN,1,M,I040,I036,I052,I057,I030,I044
S00382,5.89,design;java;surveying;autocad;sql,GEN,0,M,I013,I057,I024,I022,I015,I052
S00383,9.57,sql;seo;manufacturing,GEN,1,M,I020,I052,I048,I013,I051,I010
S00384,7.06,financial_modeling;python,GEN,0,F,I015,I043,I053,I050,I042,I011
S00385,7.2,communication;frontend,OBC,1,M,I049,I053,I018,I050,I056,I036
S00386,6.86,presentation;excel;java;social_media,GEN,1,M,I044,I040,I022,I015,I052,I013
S00387,6.97,networking;java;excel;sql,OBC,0,M,I018,I016,I052,I044,I039,I034
S00388,6.46,sql;java;frontend;design,OBC,1,M,I057,I023,I031,I009,I045,I016
S00389,6.75,presentation;seo;writing;python;sql,GEN,0,F,I012,I057,I038,I044,I054,I031
S00390,8.5,financial_modeling;cad_modelling,OBC,0,F,I020,I060,I056,I017,I039,I054
S00391,8.25,financial_modeling;java;seo;python,GEN,1,F,I015,I045,I001,I014,I042,I050
S00392,4.93,manufacturing;design;autocad;social_media;presentation,OBC,1,M,I028,I031,I054,I058,I011,I030
S00393,5.59,cloud;sql;java;autocad,OBC,0,F,I056,I003,I037,I048,I043,I001
S00394,6.22,networking;java;ml,GEN,0,M,I033,I011,I057,I055,I056,I051
S00395,7.94,manufacturing;design;autocad;financial_modeling;frontend,OBC,1,F,I001,I012,I039,I038,I005,I051
S00396,8.27,analysis;manufacturing;cad_modelling,GEN,1,M,I028,I016,I026,I006,I045,I003
S00397,7.72,design;autocad;analysis;social_media,GEN,1,M,I027,I036,I010,I011,I058,I056
S00398,5.87,sql;social_media;ml;cad_modelling;backend,GEN,1,F,I053,I055,I031,I044,I032,I052
S00399,6.48,networking;analysis,OBC,0,M,I033,I043,I010,I002,I050,I044
S00400,7.49,ml;backend,OBC,1,F,I018,I044,I040,I048,I030,I042
S00401,6.76,networking;design;python,ST,0,M,I008,I028,I058,I046,I017,I007
S00402,6.63,excel;manufacturing;sql;financial_modeling,SC,0,F,I017,I018,I001,I045,I051,I057
S00403,6.64,autocad;construction_management,GEN,0,M,I013,I012,I036,I046,I056,I030
S00404,8.16,excel;financial_modeling;communication,GEN,1,F,I015,I031,I053,I011,I057,I025
S00405,7.59,autocad;design;cad_modelling,ST,1,F,I001,I030,I044,I058,I018,I006
S00406,6.69,manufacturing;financial_modeling;social_media;construction_management;ml,GEN,1,M,I047,I014,I030,I056,I052,I039
S00407,7.33,writing;design,ST,0,M,I041,I036,I018,I035,I030,I014
S00408,5.75,java;cloud;manufacturing;social_media,GEN,0,M,I003,I030,I039,I022,I004,I036
S00409,6.48,presentation;sql,OBC,1,M,I015,I042,I028,I049,I020,I052
S00410,8.05,social_media;presentation;analysis;seo,SC,1,F,I029,I054,I052,I002,I048,I058
S00411,5.44,social_media;communication;writing;networking;autocad,GEN,0,F,I040,I052,I050,I017,I036,I042
S00412,7.61,sql;presentation;financial_modeling;seo;python,OBC,0,F,I020,I043,I003,I012,I058,I059
S00413,4.92,backend;surveying;manufacturing;seo;frontend,GEN,1,F,I048,I010,I041,I003,I050,I037
S00414,8.7,backend;autocad,GEN,0,F,I014,I033,I058,I011,I036,I052
S00415,6.46,cloud;frontend;backend;pcb_design,OBC,0,F,I052,I020,I001,I012,I006,I030
S00416,7.4,financial_modeling;presentation;analysis;seo;communication,GEN,0,F,I044,I034,I015,I045,I035,I030
S00417,7.11,analysis;autocad,SC,0,M,I009,I059,I042,I060,I008,I011
S00418,7.15,pcb_design;python;networking;analysis;ml,OBC,1,M,I033,I002,I011,I056,I026,I052
S00419,7.31,autocad;frontend,GEN,0,F,I002,I012,I052,I015,I048,I003
S00420,5.29,frontend;cloud,OBC,1,M,I053,I005,I001,I052,I057,I030
S00421,7.17,pcb_design;communication,GEN,0,M,I008,I004,I039,I054,I026,I045
S00422,6.82,cloud;java,GEN,0,M,I054,I017,I046,I020,I044,I004
S00423,6.46,construction_management;backend;seo;presentation,OBC,1,F,I019,I049,I058,I050,I027,I046
S00424,6.22,sql;excel;analysis,OBC,0,F,I039,I003,I052,I011,I018,I035
S00425,7.2,backend;sql;ml;analysis;excel,GEN,1,F,I055,I038,I058,I045,I021,I003
S00426,6.02,analysis;manufacturing;python;sql;excel,OBC,0,M,I033,I055,I007,I015,I046,I012
S00427,8.03,python;design;construction_management,GEN,1,M,I016,I018,I022,I036,I046,I021
S00428,7.47,python;autocad;excel;backend;construction_management,GEN,1,M,I033,I041,I042,I015,I030,I023
S00429,7.26,networking;cloud;autocad;analysis,GEN,0,F,I057,I030,I023,I058,I007,I055
S00430,7.98,pcb_design;analysis;design;autocad;manufacturing,ST,0,F,I016,I051,I018,I003,I054,I046
S00431,5.16,communication;ml;seo,OBC,0,M,I049,I050,I030,I058,I009,I056
S00432,5.72,manufacturing;cad_modelling;design;seo;presentation,OBC,1,M,I009,I054,I021,I018,I052,I050
S00433,7.52,analysis;financial_modeling;design,GEN,1,M,I020,I038,I039,I011,I043,I017
S00434,6.27,analysis;ml;presentation,SC,0,M,I004,I012,I007,I003,I018,I038
S00435,6.39,frontend;cloud;networking;analysis;financial_modeling,SC,1,M,I056,I026,I048,I027,I023,I018
S00436,5.59,cad_modelling;excel;financial_modeling,SC,1,M,I006,I022,I050,I054,I030,I045
S00437,6.02,java;sql,ST,0,F,I046,I044,I031,I009,I035,I057
S00438,8.05,java;ml,OBC,0,M,I018,I027,I049,I042,I056,I014
S00439,7.49,backend;analysis,OBC,0,F,I050,I052,I018,I036,I056,I011
S00440,7.18,surveying;construction_management,OBC,1,F,I027,I048,I053,I058,I036,I018
S00441,6.42,design;seo;python;backend,GEN,0,F,I012,I006,I041,I055,I058,I027
S00442,7.12,social_media;writing;financial_modeling,GEN,0,M,I040,I049,I013,I021,I052,I055
S00443,8.15,presentation;seo;analysis,GEN,1,F,I041,I006,I054,I013,I051,I055
S00444,6.3,sql;analysis;writing,SC,1,F,I042,I035,I036,I028,I030,I007
S00445,6.97,analysis;autocad,GEN,0,M,I047,I043,I036,I037,I056,I017
S00446,8.77,autocad;manufacturing;analysis;writing;cad_modelling,GEN,0,F,I006,I015,I005,I058,I048,I044
S00447,7.71,autocad;surveying;analysis;presentation;cloud,GEN,0,F,I025,I046,I036,I002,I011,I056
S00448,6.44,networking;ml;construction_management;communication;java,GEN,0,F,I053,I025,I050,I055,I040,I031
S00449,7.62,seo;excel,GEN,1,F,I043,I015,I044,I041,I054,I011
S00450,5.43,design;surveying;analysis;python,SC,1,M,I019,I018,I004,I057,I056,I023
S00451,6.93,communication;networking,ST,1,F,I043,I012,I055,I017,I041,I044
S00452,7.62,networking;backend;sql;construction_management,GEN,0,F,I050,I017,I045,I020,I046,I051
S00453,7.38,design;excel;cad_modelling,OBC,0,M,I006,I011,I042,I009,I046,I030
S00454,7.61,sql;backend,GEN,0,F,I011,I044,I054,I010,I029,I043
S00455,7.83,cad_modelling;autocad;cloud;python;pcb_design,SC,1,M,I028,I050,I048,I012,I042,I020
S00456,7.46,presentation;financial_modeling;communication;surveying;cloud,GEN,0,M,I017,I024,I055,I057,I035,I026
S00457,7.43,seo;design,GEN,1,F,I040,I057,I012,I038,I049,I041
S00458,7.21,writing;seo,GEN,0,M,I029,I057,I052,I056,I015,I030
S00459,5.92,analysis;python,ST,0,M,I034,I023,I017,I051,I042,I018
S00460,8.05,presentation;social_media;excel;python;writing,GEN,0,F,I029,I056,I015,I030,I010,I038
S00461,6.96,networking;sql;surveying;backend,GEN,0,F,I048,I010,I035,I055,I014,I028
S00462,7.68,manufacturing;python;analysis,GEN,0,M,I060,I011,I037,I038,I049,I052
S00463,7.94,analysis;pcb_design;python,SC,1,M,I027,I052,I018,I049,I028,I058
S00464,6.48,seo;writing,GEN,0,M,I029,I048,I036,I037,I053,I010
S00465,6.57,communication;python;construction_management,GEN,1,M,I015,I018,I055,I031,I040,I050
S00466,6.69,presentation;sql;communication;python;social_media,GEN,0,M,I045,I052,I017,I036,I056,I010
S00467,8.26,cad_modelling;design;manufacturing;frontend,GEN,1,F,I006,I018,I031,I056,I012,I052
S00468,6.11,java;networking;cloud;surveying,OBC,1,F,I052,I049,I004,I015,I040,I018
S00469,8.45,construction_management;autocad;surveying;social_media;cloud,GEN,1,F,I004,I050,I012,I005,I042,I053
S00470,7.2,networking;analysis;design;communication;python,ST,0,M,I024,I014,I018,I050,I056,I053
S00471,7.27,python;backend;communication,OBC,1,F,I014,I057,I023,I012,I055,I005
S00472,7.89,analysis;communication;presentation;writing,OBC,1,F,I045,I058,I046,I002,I028,I051
S00473,7.08,pcb_design;networking;manufacturing;financial_modeling,SC,0,F,I033,I018,I020,I043,I054,I052
S00474,8.07,java;backend;sql,GEN,0,M,I057,I045,I003,I014,I030,I043
S00475,6.48,excel;analysis,ST,0,M,I043,I003,I054,I052,I047,I004
S00476,8.41,sql;java;networking;cad_modelling,ST,0,F,I055,I051,I056,I053,I023,I036
S00477,6.55,python;cloud;sql;autocad;analysis,GEN,0,M,I057,I012,I046,I018,I055,I030
S00478,8.45,excel;financial_modeling,GEN,0,F,I038,I045,I015,I041,I044,I049
S00479,6.58,manufacturing;seo,GEN,1,F,I060,I013,I036,I053,I058,I054
S00480,6.72,python;pcb_design;seo;writing;communication,GEN,1,M,I016,I054,I048,I018,I035,I038
S00481,6.0,analysis;python,GEN,1,F,I033,I017,I055,I029,I037,I012
S00482,6.23,autocad;networking;sql;java;excel,GEN,1,M,I009,I058,I050,I030,I003,I048
S00483,6.97,sql;autocad,SC,1,M,I010,I014,I017,I052,I050,I024
S00484,7.23,autocad;manufacturing;cad_modelling,GEN,0,M,I001,I054,I049,I055,I042,I057
S00485,7.98,construction_management;autocad;networking,ST,0,M,I004,I031,I054,I058,I044,I009
S00486,6.79,presentation;construction_management,GEN,0,M,I015,I053,I029,I019,I014,I010
S00487,5.88,python;java,SC,0,M,I052,I023,I057,I001,I028,I020
S00488,7.38,excel;surveying,OBC,1,M,I042,I053,I036,I055,I003,I014
S00489,7.17,ml;java;writing;analysis,GEN,0,F,I055,I044,I057,I003,I049,I048
S00490,7.49,sql;cloud;python;pcb_design,ST,0,M,I055,I023,I057,I014,I020,I029
S00491,6.36,design;analysis,GEN,1,F,I008,I055,I033,I056,I012,I030
S00492,6.47,cad_modelling;python,OBC,1,M,I028,I013,I010,I030,I043,I055
S00493,6.36,networking;sql,OBC,1,F,I023,I034,I006,I029,I045,I017
S00494,8.19,social_media;writing;analysis;manufacturing;design,GEN,0,M,I049,I005,I055,I057,I048,I020
S00495,8.42,social_media;sql;ml;analysis,OBC,0,F,I043,I027,I052,I014,I028,I034
S00496,6.43,ml;writing;social_media,OBC,1,M,I056,I058,I057,I050,I023,I012
S00497,6.45,seo;autocad;construction_management;cad_modelling;excel,ST,1,M,I012,I003,I052,I017,I050,I044
S00498,7.63,excel;communication;sql;financial_modeling,ST,0,M,I017,I035,I029,I041,I040,I052
S00499,8.55,design;manufacturing;analysis;excel;ml,OBC,1,M,I028,I048,I045,I035,I038,I052
S00500,8.8,cloud;financial_modeling;excel;presentation;manufacturing,GEN,0,M,I050,I033,I054,I049,I052,I001
S00501,6.39,excel;python;communication;presentation;pcb_design,OBC,0,F,I015,I054,I044,I029,I058,I059
S00502,6.61,backend;frontend;communication,OBC,0,F,I054,I035,I010,I052,I037,I044
S00503,7.29,sql;surveying;analysis,SC,0,M,I050,I003,I052,I058,I045,I053
S00504,7.33,excel;analysis,OBC,0,F,I015,I046,I043,I010,I037,I044
S00505,6.82,analysis;ml;financial_modeling;seo;design,OBC,1,M,I006,I049,I030,I025,I056,I054
S00506,6.2,construction_management;cloud,GEN,1,F,I019,I057,I015,I003,I039,I013
S00507,6.97,autocad;writing;cad_modelling;seo;frontend,GEN,1,F,I005,I037,I054,I036,I057,I018
S00508,8.79,excel;social_media;seo,GEN,1,F,I022,I036,I052,I054,I045,I042
S00509,6.48,social_media;seo;design;presentation,GEN,0,M,I041,I031,I011,I054,I035,I015
S00510,7.22,networking;ml;analysis;backend,GEN,0,F,I008,I044,I040,I010,I022,I045
S00511,9.53,excel;presentation;manufacturing;java;seo,OBC,0,M,I015,I036,I045,I044,I018,I003
S00512,6.47,python;java,GEN,1,F,I052,I036,I054,I032,I022,I023
S00513,7.68,design;communication,GEN,1,O,I041,I003,I004,I002,I010,I025
S00514,8.85,autocad;construction_management,GEN,0,F,I032,I004,I023,I020,I049,I053
S00515,7.59,excel;seo;communication;cad_modelling;social_media,GEN,0,M,I049,I018,I037,I021,I052,I010
S00516,8.11,python;ml,OBC,0,M,I034,I017,I048,I037,I030,I038
S00517,7.82,manufacturing;writing,SC,0,F,I034,I030,I036,I045,I017,I031
S00518,7.51,ml;java,GEN,0,M,I018,I003,I048,I037,I023,I057
S00519,8.38,frontend;design;analysis;communication;construction_management,GEN,1,M,I054,I020,I043,I038,I010,I004
S00520,7.65,communication;excel;frontend;backend;pcb_design,GEN,0,M,I044,I017,I053,I028,I022,I043
S00521,6.83,ml;writing,GEN,1,F,I036,I056,I012,I002,I038,I025
S00522,7.15,communication;social_media;python,GEN,0,F,I040,I043,I058,I054,I039,I014
S00523,7.37,excel;presentation;backend;writing,OBC,0,O,I031,I056,I052,I055,I044,I011
S00524,6.61,networking;ml;sql,SC,0,F,I051,I052,I015,I058,I045,I056
S00525,7.19,python;analysis;networking;cloud;ml,GEN,0,M,I060,I043,I050,I054,I011,I053
S00526,7.05,networking;manufacturing;analysis;cad_modelling,ST,1,M,I024,I022,I053,I002,I003,I044
S00527,7.65,financial_modeling;cloud;java,GEN,0,M,I015,I060,I017,I044,I009,I018
S00528,9.16,sql;autocad;social_media;writing,ST,1,M,I017,I054,I012,I052,I020,I035
S00529,7.25,design;cad_modelling;autocad;presentation;manufacturing,GEN,0,F,I001,I037,I058,I036,I056,I003
S00530,8.58,social_media;presentation;java;seo,OBC,1,M,I049,I001,I054,I055,I036,I005
S00531,7.61,sql;communication,GEN,1,M,I010,I042,I058,I014,I056,I046
S00532,7.19,cloud;design,OBC,0,M,I018,I010,I003,I040,I035,I057
S00533,6.55,analysis;excel,GEN,1,F,I039,I015,I054,I048,I014,I052
S00534,7.19,communication;financial_modeling,GEN,0,F,I039,I013,I021,I011,I030,I043
S00535,7.13,design;pcb_design,GEN,1,M,I006,I055,I039,I029,I050,I032
S00536,6.3,excel;communication;autocad;pcb_design,OBC,0,F,I042,I045,I015,I050,I038,I048
S00537,6.44,sql;financial_modeling;social_media,OBC,0,M,I055,I036,I051,I058,I052,I050
S00538,7.38,social_media;presentation,GEN,1,M,I012,I045,I055,I057,I027,I050
S00539,8.57,python;seo;social_media,GEN,0,M,I023,I010,I003,I012,I001,I052
S00540,6.93,backend;ml;frontend;construction_management;communication,OBC,0,M,I030,I054,I036,I046,I055,I043
S00541,5.55,design;manufacturing;communication;backend,OBC,1,M,I006,I009,I043,I055,I057,I039
S00542,4.8,backend;sql;java;design,SC,0,M,I037,I042,I051,I057,I048,I056
S00543,5.98,design;analysis,SC,1,M,I032,I051,I010,I038,I018,I028
S00544,7.71,python;frontend;cloud;ml;manufacturing,GEN,0,F,I053,I052,I049,I035,I012,I056
